Pos	Recs	PctRecs	Min_Q	Low_Q	Med_Q	Mean_Q	Hi_Q	Max_Q	Min_Pe	Low_Pe	Med_Pe	Mean_Pe	Hi_Pe	Max_Pe	Min_EE	Low_EE	Med_EE	Mean_EE	Hi_EE	Max_EE
1	542766	100.0	0.0	25.0	32.0	29.8	34.0	40.0	0.0001	0.0004	0.00063	0.0034	0.0032	1	0.00	0.00	0.00	0.00	0.00	1.00
2	542766	100.0	0.0	25.0	32.0	29.9	34.0	40.0	0.0001	0.0004	0.00063	0.0034	0.0032	1	0.00	0.00	0.00	0.01	0.01	1.02
3	542766	100.0	0.0	40.0	40.0	38.1	40.0	40.0	0.0001	0.0001	0.0001	0.0011	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.10
4	542766	100.0	0.0	40.0	40.0	38.6	40.0	40.0	0.0001	0.0001	0.0001	0.00039	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.14
5	542766	100.0	11.0	40.0	40.0	38.8	40.0	40.0	0.0001	0.0001	0.0001	0.00039	0.0001	0.079	0.00	0.00	0.00	0.01	0.01	1.15
6	542766	100.0	11.0	40.0	40.0	38.8	40.0	40.0	0.0001	0.0001	0.0001	0.00037	0.0001	0.079	0.00	0.00	0.00	0.01	0.01	1.16
7	542766	100.0	0.0	40.0	40.0	38.7	40.0	40.0	0.0001	0.0001	0.0001	0.0004	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.17
8	542766	100.0	0.0	40.0	40.0	38.6	40.0	40.0	0.0001	0.0001	0.0001	0.00045	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.19
9	542766	100.0	0.0	40.0	40.0	38.6	40.0	40.0	0.0001	0.0001	0.0001	0.0005	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.21
10	542766	100.0	0.0	40.0	40.0	38.7	40.0	40.0	0.0001	0.0001	0.0001	0.00053	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.23
11	542766	100.0	0.0	40.0	40.0	38.9	40.0	40.0	0.0001	0.0001	0.0001	0.00039	0.0001	1	0.00	0.00	0.00	0.01	0.01	1.38
12	542766	100.0	0.0	40.0	40.0	39.0	40.0	40.0	0.0001	0.0001	0.0001	0.00039	0.0001	1	0.00	0.00	0.00	0.01	0.01	2.01
13	542766	100.0	0.0	40.0	40.0	38.8	40.0	40.0	0.0001	0.0001	0.0001	0.00056	0.0001	1	0.00	0.00	0.00	0.01	0.01	3.01
14	542766	100.0	0.0	40.0	40.0	38.8	40.0	40.0	0.0001	0.0001	0.0001	0.00066	0.0001	1	0.00	0.00	0.00	0.01	0.01	4.01
15	542766	100.0	0.0	39.0	39.0	37.8	39.0	40.0	0.0001	0.00013	0.00013	0.00091	0.00013	1	0.00	0.00	0.00	0.01	0.01	5.01
16	542766	100.0	0.0	39.0	39.0	37.8	39.0	40.0	0.0001	0.00013	0.00013	0.00097	0.00013	1	0.00	0.00	0.00	0.01	0.01	5.05
17	542766	100.0	0.0	39.0	39.0	37.8	39.0	40.0	0.0001	0.00013	0.00013	0.001	0.00013	1	0.00	0.00	0.00	0.02	0.01	5.05
18	542766	100.0	0.0	40.0	40.0	38.7	40.0	40.0	0.0001	0.0001	0.0001	0.00081	0.0001	1	0.00	0.00	0.00	0.02	0.01	5.07
19	542766	100.0	0.0	40.0	40.0	38.7	40.0	40.0	0.0001	0.0001	0.0001	0.00078	0.0001	1	0.00	0.00	0.00	0.02	0.01	5.11
20	542766	100.0	0.0	40.0	40.0	38.8	40.0	40.0	0.0001	0.0001	0.0001	0.00071	0.0001	1	0.00	0.00	0.00	0.02	0.01	5.15
21	542766	100.0	0.0	40.0	40.0	38.8	40.0	40.0	0.0001	0.0001	0.0001	0.00074	0.0001	1	0.00	0.00	0.00	0.02	0.02	5.22
22	542766	100.0	0.0	40.0	40.0	39.0	40.0	40.0	0.0001	0.0001	0.0001	0.00058	0.0001	1	0.00	0.00	0.00	0.02	0.02	5.28
23	542766	100.0	0.0	37.0	40.0	38.3	40.0	40.0	0.0001	0.0001	0.0001	0.00052	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.34
24	542766	100.0	0.0	37.0	40.0	38.3	40.0	40.0	0.0001	0.0001	0.0001	0.00053	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.41
25	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.00095	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.45
26	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.00063	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.49
27	542766	100.0	0.0	37.0	40.0	38.2	40.0	40.0	0.0001	0.0001	0.0001	0.0014	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.57
28	542766	100.0	0.0	37.0	40.0	38.2	40.0	40.0	0.0001	0.0001	0.0001	0.0007	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.65
29	542766	100.0	0.0	37.0	40.0	38.2	40.0	40.0	0.0001	0.0001	0.0001	0.0008	0.0002	1	0.00	0.00	0.00	0.02	0.02	5.72
30	542766	100.0	0.0	37.0	40.0	38.2	40.0	40.0	0.0001	0.0001	0.0001	0.00091	0.0002	1	0.00	0.00	0.00	0.03	0.02	5.76
31	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.00068	0.0002	1	0.00	0.00	0.00	0.03	0.02	5.84
32	542766	100.0	0.0	37.0	40.0	38.5	40.0	40.0	0.0001	0.0001	0.0001	0.00051	0.0002	1	0.00	0.00	0.00	0.03	0.02	5.88
33	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.00082	0.0002	1	0.00	0.00	0.00	0.03	0.02	5.92
34	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.0014	0.0002	1	0.00	0.00	0.01	0.03	0.02	5.94
35	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.0012	0.0002	1	0.00	0.00	0.01	0.03	0.02	5.95
36	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.00057	0.0002	1	0.00	0.00	0.01	0.03	0.02	5.96
37	542766	100.0	0.0	37.0	40.0	38.1	40.0	40.0	0.0001	0.0001	0.0001	0.00068	0.0002	1	0.00	0.00	0.01	0.03	0.02	5.98
38	542766	100.0	0.0	37.0	40.0	38.0	40.0	40.0	0.0001	0.0001	0.0001	0.00082	0.0002	1	0.00	0.00	0.01	0.03	0.02	6.02
39	542766	100.0	0.0	37.0	40.0	38.0	40.0	40.0	0.0001	0.0001	0.0001	0.00099	0.0002	1	0.00	0.00	0.01	0.03	0.02	6.98
40	542766	100.0	0.0	37.0	40.0	38.3	40.0	40.0	0.0001	0.0001	0.0001	0.00099	0.0002	1	0.00	0.00	0.01	0.03	0.02	6.99
41	542766	100.0	0.0	37.0	40.0	38.5	40.0	40.0	0.0001	0.0001	0.0001	0.00099	0.0002	1	0.00	0.00	0.01	0.04	0.02	7.01
42	542766	100.0	0.0	37.0	40.0	38.5	40.0	40.0	0.0001	0.0001	0.0001	0.001	0.0002	1	0.00	0.00	0.01	0.04	0.02	7.15
43	542766	100.0	0.0	37.0	40.0	38.4	40.0	40.0	0.0001	0.0001	0.0001	0.00071	0.0002	1	0.00	0.00	0.01	0.04	0.02	7.22
44	542766	100.0	0.0	37.0	40.0	37.8	40.0	40.0	0.0001	0.0001	0.0001	0.0011	0.0002	1	0.00	0.01	0.01	0.04	0.02	7.74
45	542766	100.0	0.0	37.0	40.0	37.5	40.0	40.0	0.0001	0.0001	0.0001	0.0015	0.0002	1	0.00	0.01	0.01	0.04	0.02	8.74
46	542766	100.0	0.0	37.0	40.0	37.2	40.0	40.0	0.0001	0.0001	0.0001	0.0019	0.0002	1	0.00	0.01	0.01	0.04	0.02	8.75
47	542766	100.0	0.0	37.0	40.0	37.1	40.0	40.0	0.0001	0.0001	0.0001	0.0031	0.0002	1	0.00	0.01	0.01	0.04	0.02	8.76
48	542766	100.0	0.0	37.0	40.0	37.0	40.0	40.0	0.0001	0.0001	0.0001	0.0052	0.0002	1	0.00	0.01	0.01	0.05	0.02	8.78
49	542766	100.0	0.0	37.0	40.0	36.9	40.0	40.0	0.0001	0.0001	0.0001	0.0054	0.0002	1	0.00	0.01	0.01	0.06	0.02	8.80
50	542766	100.0	0.0	37.0	40.0	36.7	40.0	40.0	0.0001	0.0001	0.0001	0.0055	0.0002	1	0.00	0.01	0.01	0.06	0.02	9.28
51	542766	100.0	0.0	37.0	40.0	36.3	40.0	40.0	0.0001	0.0001	0.0001	0.005	0.0002	1	0.01	0.01	0.01	0.07	0.02	9.36
52	542765	100.0	0.0	35.0	39.0	35.6	40.0	40.0	0.0001	0.0001	0.00013	0.0055	0.00032	1	0.01	0.01	0.01	0.07	0.02	9.44
53	542762	100.0	0.0	34.0	39.0	35.0	40.0	40.0	0.0001	0.0001	0.00013	0.0063	0.0004	1	0.01	0.01	0.01	0.08	0.02	9.52
54	542744	100.0	0.0	34.0	39.0	34.9	40.0	40.0	0.0001	0.0001	0.00013	0.0081	0.0004	1	0.01	0.01	0.01	0.09	0.02	9.54
55	542719	100.0	0.0	34.0	39.0	35.1	40.0	40.0	0.0001	0.0001	0.00013	0.0071	0.0004	1	0.01	0.01	0.01	0.09	0.03	9.80
56	542710	100.0	0.0	35.0	39.0	35.2	40.0	40.0	0.0001	0.0001	0.00013	0.0061	0.00032	1	0.01	0.01	0.01	0.10	0.03	9.99
57	542709	100.0	0.0	35.0	39.0	35.3	40.0	40.0	0.0001	0.0001	0.00013	0.0064	0.00032	1	0.01	0.01	0.01	0.11	0.03	10.82
58	542705	100.0	0.0	34.0	39.0	35.2	40.0	40.0	0.0001	0.0001	0.00013	0.0074	0.0004	1	0.01	0.01	0.01	0.11	0.03	11.20
59	542703	100.0	0.0	34.0	39.0	34.9	40.0	40.0	0.0001	0.0001	0.00013	0.0074	0.0004	1	0.01	0.01	0.01	0.12	0.03	11.25
60	542694	100.0	0.0	35.0	40.0	35.2	40.0	40.0	0.0001	0.0001	0.0001	0.0073	0.00032	1	0.01	0.01	0.01	0.13	0.03	11.27
61	542682	100.0	0.0	34.0	39.0	35.1	40.0	40.0	0.0001	0.0001	0.00013	0.0069	0.0004	1	0.01	0.01	0.01	0.13	0.03	11.28
62	542675	100.0	0.0	35.0	39.0	35.0	40.0	40.0	0.0001	0.0001	0.00013	0.008	0.00032	1	0.01	0.01	0.01	0.14	0.04	11.48
63	542672	100.0	0.0	35.0	39.0	34.9	40.0	40.0	0.0001	0.0001	0.00013	0.0081	0.00032	1	0.01	0.01	0.01	0.15	0.04	12.20
64	542661	100.0	0.0	36.0	39.0	35.2	40.0	40.0	0.0001	0.0001	0.00013	0.0079	0.00025	1	0.01	0.01	0.01	0.16	0.04	12.25
65	542643	100.0	0.0	37.0	39.0	35.4	40.0	40.0	0.0001	0.0001	0.00013	0.0088	0.0002	1	0.01	0.01	0.01	0.17	0.04	12.31
66	542638	100.0	0.0	37.0	39.0	35.8	40.0	40.0	0.0001	0.0001	0.00013	0.0085	0.0002	1	0.01	0.01	0.01	0.18	0.04	13.26
67	542633	100.0	0.0	35.0	39.0	35.5	40.0	40.0	0.0001	0.0001	0.00013	0.0092	0.00032	1	0.01	0.01	0.01	0.18	0.04	14.23
68	542629	100.0	0.0	35.0	39.0	35.5	40.0	40.0	0.0001	0.0001	0.00013	0.0086	0.00032	1	0.01	0.01	0.01	0.19	0.04	15.23
69	542622	100.0	0.0	35.0	40.0	35.6	40.0	40.0	0.0001	0.0001	0.0001	0.0085	0.00032	1	0.01	0.01	0.01	0.20	0.04	16.23
70	542615	100.0	0.0	35.0	39.0	35.5	40.0	40.0	0.0001	0.0001	0.00013	0.0078	0.00032	1	0.01	0.01	0.01	0.21	0.05	17.23
71	542609	100.0	0.0	37.0	40.0	35.9	40.0	40.0	0.0001	0.0001	0.0001	0.0076	0.0002	1	0.01	0.01	0.02	0.22	0.05	18.23
72	542606	100.0	0.0	37.0	40.0	35.9	40.0	40.0	0.0001	0.0001	0.0001	0.0071	0.0002	1	0.01	0.01	0.02	0.22	0.05	19.23
73	542602	100.0	0.0	37.0	40.0	36.1	40.0	40.0	0.0001	0.0001	0.0001	0.0068	0.0002	1	0.01	0.01	0.02	0.23	0.05	20.23
74	542596	100.0	0.0	37.0	40.0	36.1	40.0	40.0	0.0001	0.0001	0.0001	0.0065	0.0002	1	0.01	0.01	0.02	0.24	0.05	21.23
75	542592	100.0	0.0	37.0	40.0	35.9	40.0	40.0	0.0001	0.0001	0.0001	0.0063	0.0002	1	0.01	0.01	0.02	0.24	0.05	22.23
76	542588	100.0	0.0	35.0	40.0	35.6	40.0	40.0	0.0001	0.0001	0.0001	0.0063	0.00032	1	0.01	0.01	0.02	0.25	0.05	23.23
77	542586	100.0	0.0	34.0	39.0	35.3	40.0	40.0	0.0001	0.0001	0.00013	0.0066	0.0004	1	0.01	0.01	0.02	0.26	0.05	24.23
78	542581	100.0	0.0	34.0	39.0	35.1	40.0	40.0	0.0001	0.0001	0.00013	0.0069	0.0004	1	0.01	0.01	0.02	0.26	0.05	25.23
79	542579	100.0	0.0	34.0	39.0	35.1	40.0	40.0	0.0001	0.0001	0.00013	0.0071	0.0004	1	0.01	0.01	0.02	0.27	0.06	23.37
80	542576	100.0	0.0	35.0	39.0	35.1	40.0	40.0	0.0001	0.0001	0.00013	0.0076	0.00032	1	0.01	0.01	0.02	0.28	0.06	24.37
81	542575	100.0	0.0	35.0	39.0	35.2	40.0	40.0	0.0001	0.0001	0.00013	0.0079	0.00032	1	0.01	0.01	0.02	0.29	0.06	25.37
82	542572	100.0	0.0	36.0	39.0	35.3	40.0	40.0	0.0001	0.0001	0.00013	0.008	0.00025	1	0.01	0.01	0.02	0.29	0.06	26.37
83	542570	100.0	0.0	37.0	39.0	35.6	40.0	40.0	0.0001	0.0001	0.00013	0.0084	0.0002	1	0.01	0.01	0.02	0.30	0.06	27.25
84	542567	100.0	0.0	37.0	40.0	35.8	40.0	40.0	0.0001	0.0001	0.0001	0.0081	0.0002	1	0.01	0.01	0.02	0.31	0.06	27.19
85	542566	100.0	0.0	35.0	40.0	35.5	40.0	40.0	0.0001	0.0001	0.0001	0.0084	0.00032	1	0.01	0.01	0.02	0.32	0.06	28.19
86	542565	100.0	0.0	34.0	39.0	35.0	40.0	40.0	0.0001	0.0001	0.00013	0.0084	0.0004	1	0.01	0.01	0.02	0.33	0.06	29.19
87	542563	100.0	0.0	33.0	39.0	34.7	40.0	40.0	0.0001	0.0001	0.00013	0.008	0.0005	1	0.01	0.01	0.02	0.33	0.07	24.33
88	542563	100.0	0.0	32.0	37.0	34.1	40.0	40.0	0.0001	0.0001	0.0002	0.008	0.00063	1	0.01	0.01	0.02	0.34	0.07	25.33
89	542563	100.0	0.0	31.0	37.0	34.1	40.0	40.0	0.0001	0.0001	0.0002	0.008	0.00079	1	0.01	0.01	0.02	0.35	0.07	26.33
90	542562	100.0	0.0	31.0	37.0	34.0	40.0	40.0	0.0001	0.0001	0.0002	0.0077	0.00079	1	0.01	0.01	0.02	0.36	0.07	27.33
91	542560	100.0	0.0	32.0	37.0	34.1	40.0	40.0	0.0001	0.0001	0.0002	0.0075	0.00063	1	0.01	0.01	0.02	0.37	0.07	22.91
92	542559	100.0	0.0	34.0	39.0	34.8	40.0	40.0	0.0001	0.0001	0.00013	0.007	0.0004	1	0.01	0.01	0.02	0.37	0.08	23.91
93	542559	100.0	0.0	34.0	39.0	35.2	40.0	40.0	0.0001	0.0001	0.00013	0.0064	0.0004	1	0.01	0.01	0.03	0.38	0.08	24.91
94	542559	100.0	0.0	35.0	40.0	35.4	40.0	40.0	0.0001	0.0001	0.0001	0.0061	0.00032	1	0.01	0.01	0.03	0.39	0.08	25.91
95	542559	100.0	0.0	37.0	40.0	35.9	40.0	40.0	0.0001	0.0001	0.0001	0.0057	0.0002	1	0.01	0.01	0.03	0.39	0.08	26.91
96	542558	100.0	0.0	37.0	40.0	36.1	40.0	40.0	0.0001	0.0001	0.0001	0.0056	0.0002	1	0.01	0.01	0.03	0.40	0.08	27.91
97	542558	100.0	0.0	37.0	40.0	36.0	40.0	40.0	0.0001	0.0001	0.0001	0.0057	0.0002	1	0.01	0.01	0.03	0.40	0.08	28.91
98	542557	100.0	0.0	37.0	40.0	36.0	40.0	40.0	0.0001	0.0001	0.0001	0.0057	0.0002	1	0.01	0.01	0.03	0.41	0.08	20.91
99	542557	100.0	0.0	36.0	40.0	35.6	40.0	40.0	0.0001	0.0001	0.0001	0.0059	0.00025	1	0.01	0.01	0.03	0.41	0.08	20.92
100	542557	100.0	0.0	34.0	39.0	35.1	40.0	40.0	0.0001	0.0001	0.00013	0.0063	0.0004	1	0.01	0.01	0.03	0.42	0.09	21.92
101	542557	100.0	0.0	33.0	39.0	34.8	40.0	40.0	0.0001	0.0001	0.00013	0.0065	0.0005	1	0.01	0.01	0.03	0.43	0.09	22.92
102	542557	100.0	0.0	33.0	39.0	34.8	40.0	40.0	0.0001	0.0001	0.00013	0.0067	0.0005	1	0.01	0.01	0.03	0.43	0.09	22.93
103	542557	100.0	0.0	32.0	39.0	34.5	40.0	40.0	0.0001	0.0001	0.00013	0.0069	0.00063	1	0.01	0.01	0.03	0.44	0.09	22.93
104	542557	100.0	0.0	31.0	39.0	34.2	40.0	40.0	0.0001	0.0001	0.00013	0.0071	0.00079	1	0.01	0.01	0.03	0.45	0.09	22.93
105	542557	100.0	0.0	33.0	39.0	34.7	40.0	40.0	0.0001	0.0001	0.00013	0.0069	0.0005	1	0.01	0.02	0.03	0.45	0.10	22.95
106	542557	100.0	0.0	33.0	39.0	34.6	40.0	40.0	0.0001	0.0001	0.00013	0.0071	0.0005	1	0.01	0.02	0.03	0.46	0.10	22.97
107	542557	100.0	0.0	33.0	39.0	34.7	40.0	40.0	0.0001	0.0001	0.00013	0.0068	0.0005	1	0.01	0.02	0.03	0.47	0.10	22.99
108	542557	100.0	0.0	34.0	39.0	34.9	40.0	40.0	0.0001	0.0001	0.00013	0.0068	0.0004	1	0.01	0.02	0.03	0.48	0.10	23.04
109	542556	100.0	0.0	32.0	39.0	34.6	40.0	40.0	0.0001	0.0001	0.00013	0.007	0.00063	1	0.01	0.02	0.03	0.48	0.11	23.09
110	542555	100.0	0.0	33.0	40.0	34.8	40.0	40.0	0.0001	0.0001	0.0001	0.0072	0.0005	1	0.01	0.02	0.03	0.49	0.11	23.14
111	542555	100.0	0.0	33.0	40.0	34.9	40.0	40.0	0.0001	0.0001	0.0001	0.0071	0.0005	1	0.01	0.02	0.03	0.50	0.11	24.08
112	542554	100.0	0.0	32.0	39.0	34.4	40.0	40.0	0.0001	0.0001	0.00013	0.0074	0.00063	1	0.01	0.02	0.03	0.50	0.12	24.08
113	542554	100.0	0.0	33.0	39.0	34.4	40.0	40.0	0.0001	0.0001	0.00013	0.0075	0.0005	1	0.01	0.02	0.03	0.51	0.12	24.09
114	542554	100.0	0.0	32.0	39.0	34.3	40.0	40.0	0.0001	0.0001	0.00013	0.0074	0.00063	1	0.01	0.02	0.03	0.52	0.12	24.35
115	542554	100.0	0.0	32.0	39.0	34.0	40.0	40.0	0.0001	0.0001	0.00013	0.0075	0.00063	1	0.01	0.02	0.03	0.53	0.13	24.37
116	542554	100.0	0.0	32.0	39.0	34.3	40.0	40.0	0.0001	0.0001	0.00013	0.0073	0.00063	1	0.01	0.02	0.03	0.53	0.13	24.37
117	542554	100.0	0.0	32.0	39.0	34.1	40.0	40.0	0.0001	0.0001	0.00013	0.0076	0.00063	1	0.01	0.02	0.03	0.54	0.14	25.09
118	542554	100.0	0.0	30.0	39.0	33.7	40.0	40.0	0.0001	0.0001	0.00013	0.0078	0.001	1	0.01	0.02	0.03	0.55	0.14	25.10
119	542554	100.0	0.0	30.0	39.0	33.9	40.0	40.0	0.0001	0.0001	0.00013	0.0079	0.001	1	0.01	0.02	0.04	0.56	0.15	25.11
120	542554	100.0	0.0	30.0	39.0	33.8	40.0	40.0	0.0001	0.0001	0.00013	0.0079	0.001	1	0.01	0.02	0.04	0.56	0.15	25.39
121	542554	100.0	0.0	30.0	39.0	33.7	40.0	40.0	0.0001	0.0001	0.00013	0.0079	0.001	1	0.01	0.02	0.04	0.57	0.16	25.40
122	542554	100.0	0.0	30.0	39.0	33.8	40.0	40.0	0.0001	0.0001	0.00013	0.0079	0.001	1	0.01	0.02	0.04	0.58	0.16	25.42
123	542554	100.0	0.0	31.0	39.0	34.1	40.0	40.0	0.0001	0.0001	0.00013	0.008	0.00079	1	0.01	0.02	0.04	0.59	0.16	25.43
124	542554	100.0	0.0	32.0	39.0	34.3	40.0	40.0	0.0001	0.0001	0.00013	0.0076	0.00063	1	0.01	0.02	0.04	0.60	0.17	26.16
125	542554	100.0	0.0	30.0	39.0	34.0	40.0	40.0	0.0001	0.0001	0.00013	0.0078	0.001	1	0.01	0.02	0.04	0.60	0.17	26.17
126	542554	100.0	0.0	30.0	39.0	33.6	40.0	40.0	0.0001	0.0001	0.00013	0.0081	0.001	1	0.01	0.02	0.04	0.61	0.18	26.18
127	542554	100.0	0.0	30.0	39.0	33.7	40.0	40.0	0.0001	0.0001	0.00013	0.008	0.001	1	0.01	0.02	0.04	0.62	0.18	26.46
128	542554	100.0	0.0	29.0	39.0	33.4	40.0	40.0	0.0001	0.0001	0.00013	0.0083	0.0013	1	0.01	0.02	0.04	0.63	0.19	26.48
129	542554	100.0	0.0	28.0	38.0	33.2	40.0	40.0	0.0001	0.0001	0.00016	0.0085	0.0016	1	0.01	0.02	0.04	0.64	0.19	26.49
130	542554	100.0	0.0	30.0	39.0	33.5	40.0	40.0	0.0001	0.0001	0.00013	0.0082	0.001	1	0.01	0.02	0.04	0.65	0.20	27.22
131	542554	100.0	0.0	28.0	39.0	33.2	40.0	40.0	0.0001	0.0001	0.00013	0.0087	0.0016	1	0.01	0.02	0.05	0.65	0.21	27.24
132	542554	100.0	0.0	28.0	39.0	33.1	40.0	40.0	0.0001	0.0001	0.00013	0.0091	0.0016	1	0.01	0.02	0.05	0.66	0.21	27.27
133	542554	100.0	0.0	28.0	39.0	33.2	40.0	40.0	0.0001	0.0001	0.00013	0.0092	0.0016	1	0.01	0.02	0.05	0.67	0.22	27.52
134	542554	100.0	0.0	28.0	38.0	33.0	40.0	40.0	0.0001	0.0001	0.00016	0.0093	0.0016	1	0.01	0.02	0.05	0.68	0.23	27.57
135	542554	100.0	0.0	27.0	37.0	32.8	40.0	40.0	0.0001	0.0001	0.0002	0.0095	0.002	1	0.01	0.02	0.05	0.69	0.24	27.62
136	542554	100.0	0.0	26.0	37.0	32.3	40.0	40.0	0.0001	0.0001	0.0002	0.01	0.0025	1	0.01	0.02	0.05	0.70	0.25	27.62
137	542554	100.0	0.0	26.0	37.0	32.1	40.0	40.0	0.0001	0.0001	0.0002	0.01	0.0025	1	0.01	0.02	0.05	0.71	0.26	27.70
138	542554	100.0	0.0	26.0	37.0	32.4	40.0	40.0	0.0001	0.0001	0.0002	0.01	0.0025	1	0.01	0.03	0.05	0.72	0.27	27.78
139	542552	100.0	0.0	26.0	37.0	32.3	40.0	40.0	0.0001	0.0001	0.0002	0.01	0.0025	1	0.01	0.03	0.06	0.73	0.28	27.86
140	542552	100.0	0.0	26.0	37.0	32.1	40.0	40.0	0.0001	0.0001	0.0002	0.01	0.0025	1	0.01	0.03	0.06	0.74	0.29	27.86
141	542551	100.0	0.0	26.0	37.0	32.3	40.0	40.0	0.0001	0.0001	0.0002	0.01	0.0025	1	0.01	0.03	0.06	0.75	0.30	27.86
142	542551	100.0	0.0	26.0	36.0	31.7	39.0	40.0	0.0001	0.00013	0.00025	0.011	0.0025	1	0.01	0.03	0.06	0.76	0.31	27.89
143	542551	100.0	0.0	26.0	35.0	31.6	40.0	40.0	0.0001	0.0001	0.00032	0.011	0.0025	1	0.01	0.03	0.06	0.77	0.32	27.97
144	542551	100.0	0.0	26.0	37.0	31.8	40.0	40.0	0.0001	0.0001	0.0002	0.012	0.0025	1	0.01	0.03	0.06	0.79	0.33	28.05
145	542551	100.0	0.0	26.0	37.0	31.9	40.0	40.0	0.0001	0.0001	0.0002	0.012	0.0025	1	0.01	0.03	0.06	0.80	0.34	28.49
146	542551	100.0	0.0	26.0	37.0	32.0	40.0	40.0	0.0001	0.0001	0.0002	0.013	0.0025	1	0.01	0.03	0.07	0.81	0.35	28.57
147	542551	100.0	0.0	27.0	37.0	32.4	40.0	40.0	0.0001	0.0001	0.0002	0.013	0.002	1	0.01	0.03	0.07	0.82	0.36	28.65
148	542551	100.0	0.0	27.0	38.0	32.6	40.0	40.0	0.0001	0.0001	0.00016	0.013	0.002	1	0.01	0.03	0.07	0.84	0.37	28.73
149	542551	100.0	0.0	28.0	39.0	33.1	40.0	40.0	0.0001	0.0001	0.00013	0.013	0.0016	1	0.01	0.03	0.07	0.85	0.38	29.73
150	542551	100.0	0.0	29.0	39.0	33.3	40.0	40.0	0.0001	0.0001	0.00013	0.012	0.0013	1	0.02	0.03	0.07	0.86	0.38	29.81
151	542550	100.0	0.0	30.0	39.0	33.6	40.0	40.0	0.0001	0.0001	0.00013	0.011	0.001	1	0.02	0.03	0.07	0.87	0.39	29.89
152	542550	100.0	0.0	30.0	39.0	33.7	40.0	40.0	0.0001	0.0001	0.00013	0.011	0.001	1	0.02	0.03	0.07	0.88	0.40	29.90
153	542550	100.0	0.0	32.0	40.0	34.1	40.0	40.0	0.0001	0.0001	0.0001	0.011	0.00063	1	0.02	0.03	0.07	0.89	0.40	29.93
154	542550	100.0	0.0	30.0	39.0	33.9	40.0	40.0	0.0001	0.0001	0.00013	0.011	0.001	1	0.02	0.03	0.07	0.91	0.41	29.99
